sample_id,label,damping_n_s_per_m,damping_ratio,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99
underdamped-000,underdamped,4.6209717960454695,0.730639793945137,1.0,0.956436337881735,0.8518024807774733,0.7173345228563077,0.5750301422300765,0.4393159840303788,0.3187051991100791,0.2173148119655151,0.13617253462125467,0.0742859152286629,0.029476033161125244,-0.0010038369239680483,-0.02003440454657069,-0.03034751464762841,-0.03436082782303317,-0.03409955894140718,-0.031179130378136237,-0.026827422708019327,-0.02193005535458752,-0.017086447154055946,-0.01266810435332419,-0.008873593165218616,-0.005776989571949947,-0.0033683224618584495,-0.0015857269307645448,-0.00033980040844401105,0.00046889926391055855,0.0009380704426130807,0.0011564201452477182,0.001199846502790031,0.0011300805235016124,0.0009949797094945664,0.0008298336943918252,0.0006591989022731821,0.0004989165997026111,0.00035808280283330176,0.00024082874788193816,0.00014783864900050906,7.75800316819821e-05,2.7254380266234347e-05,-6.504430869728109e-06,-2.7146317195685205e-05,-3.789484199716683e-05,-4.157104682952025e-05,-4.051552818701659e-05,-3.657841673403537e-05,-3.115274284115675e-05,-2.5232310891297415e-05,-1.948025849093182e-05,-1.4298780798570894e-05,-9.893939165734167e-06,-6.3321569779935e-06,-3.5869302852116667e-06,-1.575630440202798e-06,-1.8711623398960732e-07,6.98646926874644e-07,1.197566243224339e-06,1.4135912163629945e-06,1.4347702134184178e-06,1.332063361332491e-06,1.1599793651231274e-06,9.58305507881843e-07,7.543811164522348e-07,5.655305130526553e-07,4.0139850084691076e-07,2.6603435731620543e-07,1.5965106235303398e-07,8.003953161890152e-08,2.365055863013706e-08,-1.3618740410051408e-08,-3.5886700819857615e-08,-4.6948263237803506e-08,-5.00888795234281e-08,-4.800896115008171e-08,-4.282378023186723e-08,-3.611066254497043e-08,-2.8982090199370492e-08,-2.2169600137900075e-08,-1.610560319108761e-08,-1.1001204391040783e-08,-6.911462021940228e-09,-3.788154326091706e-09,-1.5235778876390645e-09,1.9460652356584267e-11,9.855472263147417e-10,1.5115533621492029e-09,1.7192076665418363e-09,1.7104573613067052e-09,1.5666709373260762e-09,1.3498830524330832e-09,1.1048573260118659e-09,8.618493343749038e-10,6.39876359923106e-10,4.4912023523786293e-10,2.9287186877219845e-10,1.7130521709779624e-10,8.140370818619083e-11,1.8168115363788377e-11,-2.2925600475154327e-11,-4.677168255779309e-11
underdamped-001,underdamped,2.836832531362886,0.4485426069783883,1.0,0.9539137063353615,0.835400593993238,0.6729305494413973,0.49174678842999725,0.3124493076208953,0.15033970156895743,0.015395281290518035,-0.08728201805945429,-0.15669972169307156,-0.195038246188014,-0.2066685791306092,-0.19722201346172258,-0.17278079750302391,-0.13923076602351214,-0.10179254043891951,-0.06472804443433441,-0.031204471031573373,-0.0032884381322135503,0.01796158976705068,0.032337226503850555,0.04028669791636522,0.0427118199423709,0.04077566034197639,0.035735140921988436,0.028807091097882393,0.021071200828393328,0.013409215979685555,0.006476694908827902,0.0007016980325377985,-0.0036961846748422874,-0.006673209196836361,-0.008321513392245237,-0.008827157366768042,-0.008430356353955714,-0.007390857933359463,-0.005960227348389237,-0.004361757674248937,-0.002777872271409181,-0.0013442609280787216,-0.00014958781727118775,0.0007605912694808231,0.0013770957157289959,0.0017188647825267492,0.0018242855948658473,0.001742971065074036,0.0015285988917846738,0.001233177161611018,0.0009028855405312572,0.0005754653165418388,0.00027900197703185984,3.186045989420331e-05,-0.00015650841120773897,-0.0002841783055616831,-0.0003550421056910764,-0.0003770196232960376,-0.0003603576422721532,-0.00031614881441231437,-0.00025514516824350016,-0.00018689719400956123,-0.00011921311514735096,-5.7906138136616475e-05,-6.7801621039661116e-06,3.2204205496163955e-05,5.8642855473763916e-05,7.333592159531639e-05,7.791736330630544e-05,7.450348896725375e-05,6.538662284240806e-05,5.278961005153997e-05,3.868759985504234e-05,2.4696017872203726e-05,1.2018093813294926e-05,1.4417198123079058e-06,-6.626373796309181e-06,-1.2101429535725127e-05,-1.5147898748761734e-05,-1.6102885550009803e-05,-1.540347835028784e-05,-1.3523390671143568e-05,-1.0922166599663931e-05,-8.008288789391335e-06,-5.115968415252051e-06,-2.494251897224886e-06,-3.0633272626682e-07,1.3634133750633664e-06,2.497212932415651e-06,3.128864675584325e-06,3.327915935530778e-06,3.1846398999637655e-06,2.796930273564855e-06,2.2597916925347364e-06,1.6577026741276582e-06,1.0598072097926295e-06,5.176532253116802e-07,6.504222131423219e-08,-2.805221718136276e-07,-5.153139526333814e-07,-6.462786377932313e-07,-6.8776521647422e-07
underdamped-002,underdamped,5.071652122494226,0.8018986103554517,1.0,0.9570398589567771,0.8555350346086076,0.726990613367662,0.5924226778206045,0.4648993159960691,0.35169222157022995,0.25602465172802596,0.17843917522072864,0.1178293442900148,0.07218834167256466,0.03912879280443672,0.016224324519219162,0.0012172886579821813,-0.007870143729872103,-0.012691575696499566,-0.014575447515445232,-0.014550217690253242,-0.013383198228614676,-0.01162449611363376,-0.00965053518648301,-0.007703881182252331,-0.005927699028333835,-0.004394266324046245,-0.003127668401183027,-0.002121210708821501,-0.0013502877455045317,-0.0007815111010488487,-0.0003788735967286361,-0.00010764968499352142,6.336919345634858e-05,0.00016081378653290764,0.0002064638809856244,0.00021746869005927436,0.00020684548385370107,0.00018410544433838076,0.00015590620073366445,0.00012666868400489602,9.912377344418976e-05,7.477360271647423e-05,5.426521577201872e-05,3.7682127302280624e-05,2.4763616805959115e-05,1.5063365461469233e-05,8.059191957631997e-06,3.2248037029265894e-06,7.311024458277797e-08,-1.820930287767193e-06,-2.8115354273046803e-06,-3.1824478409756974e-06,-3.152723657913084e-06,-2.885322357277888e-06,-2.496692150557065e-06,-2.0661979729141616e-06,-1.6447034715300195e-06,-1.2619692797285131e-06,-9.327573806524809e-07,-6.616750218144117e-07,-4.4688005088608176e-07,-2.8281313698271044e-07,-1.6212716165765513e-07,-7.698629561500762e-08,-1.9881568566552095e-08,1.590518637205066e-08,3.608667973312942e-08,4.532098423001001e-08,4.7265519768398336e-08,4.4688684165403216e-08,3.96071610422965e-08,3.3426737248271145e-08,2.7077656123690033e-08,2.113022332626775e-08,1.5894025780830114e-08,1.1498532535100666e-08,7.954900502484502e-09,5.2020623813233595e-09,3.140826712040847e-09,1.657321901571502e-09,6.373125002542698e-10,-2.4325742694962815e-11,-4.1871699149240646e-10,-6.219380042142414e-10,-6.944045104550557e-10,-6.828786738857273e-10,-6.219491180635755e-10,-5.36137792783714e-10,-4.4234685494767956e-10,-3.51378432625159e-10,-2.687242738958242e-10,-1.9778853688843525e-10,-1.3990502096444424e-10,-9.403740212405678e-11,-5.896292070959353e-11,-3.3440666987052756e-11,-1.548913232404549e-11,-3.4088265041209836e-12,4.0438529554398645e-12,8.160021039268319e-12,1.0018220974992148e-11,1.0353704566006117e-11
underdamped-003,underdamped,4.213174649360796,0.6661614036030694,1.0,0.9558788440820742,0.8482898400816477,0.7080961397000115,0.5581500683568343,0.4141867798895834,0.2859945910635218,0.17866966733129008,0.09382244222452416,0.030653096236149292,-0.013147136383921426,-0.04068272655655263,-0.0553222596988981,-0.06032933481595697,-0.058630046308420024,-0.05268886664275911,-0.04446558442701301,-0.035428751841886735,-0.026604946917760677,-0.018647378192954613,-0.011911474688111849,-0.0065288118356621305,-0.0024738589834804215,0.0003794632844616459,0.00221254402387389,0.003227965639623752,0.003625466213811122,0.003586467773809047,0.003265476303723095,0.0027866803210910623,0.0022442264385069445,0.0017048747451202141,0.0012119903488689498,0.0007900790929524566,0.0004493050802699167,0.00018962411553596111,4.325590585566473e-06,-0.00011710397833224682,-0.00018679658776476894,-0.00021694213644728725,-0.00021876395904026224,-0.00020192908566086414,-0.00017429114137016834,-0.00014187177489687714,-0.00010899947197836415,-7.853976373029816e-05,-5.2166186838451694e-05,-3.0635541857579064e-05,-1.4043281178443783e-05,-2.0448704050027137e-06,5.963322001771078e-06,1.0704483110939516e-05,1.2920329748003052e-05,1.3303571575004454e-05,1.2457820778549201e-05,1.0878738528944517e-05,8.950610939347266e-06,6.953288523662993e-06,5.0753256069022115e-06,3.4300876089816497e-06,2.0724722057531964e-06,1.014649768428069e-06,2.3987077435152316e-07,-2.8613042038209584e-07,-6.06241092122492e-07,-7.654481315132592e-07,-8.064035251297629e-07,-7.667192172661473e-07,-6.776152406877664e-07,-5.63562433307574e-07,-4.426056586951238e-07,-3.271042489494455e-07,-2.2468416441689978e-07,-1.3925024458626898e-07,-7.195449685502286e-08,-2.2055033653943206e-08,1.2366291968711283e-08,3.3838104203858445e-08,4.507957063843892e-08,4.8710322069407674e-08,4.706910977011785e-08,4.211845830836065e-08,3.541336060685363e-08,2.811436804422066e-08,2.1028694312362243e-08,1.466639141009159e-08,9.300851269640656e-09,5.02849192136105e-09,1.8227885517695366e-09,-4.222964167129119e-10,-1.8541820470491431e-09,-2.6371090082159705e-09,-2.931404389501657e-09,-2.8820733814802826e-09,-2.6124776584809887e-09,-2.220981960456789e-09,-1.7822490938724063e-09,-1.3487004220196197e-09,-9.542950702087794e-10,-6.179427949051025e-10
underdamped-004,underdamped,1.00145249875039,0.15834354322590802,1.0,0.9510775720024833,0.8153516746011457,0.6142327534146935,0.3733633312283876,0.11974358770723093,-0.12099714722606904,-0.32693449313987355,-0.4816020782940899,-0.5750507838427955,-0.6041790055112157,-0.5723722915121114,-0.4885534734917325,-0.3657913993889696,-0.21964460017379084,-0.06642475842495824,0.07844521928151899,0.20182964660083427,0.29392388888019266,0.34887726384432943,0.3649755742454567,0.3444080777041872,0.292681295726711,0.21777004054201432,0.12911262845222793,0.0365619471068753,-0.05060244902252245,-0.12451203387863924,-0.17933064590209832,-0.21162049741286332,-0.22044220505989956,-0.2072048066724572,-0.1753042487369564,-0.1296054791943694,-0.07583302409970522,-0.01993748930325903,0.032498742103465816,0.07676320616130178,0.10938308536369462,0.12834008950261688,0.1331247120532048,0.12464009549276742,0.10497922412569291,0.07710906937205314,0.04450103031055034,0.01074839411064078,-0.020791127322271546,-0.04729580342055753,-0.06669981850340032,-0.0778193136918728,-0.08038144277209558,-0.07496297742664951,-0.06285307112182127,-0.04586068272044972,-0.026090513370687685,-0.0057120445243983705,0.01325543635400582,0.0291226764458286,0.04066124097266647,0.04717737527318567,0.04852731522907725,0.04507820597586113,0.037623622246968726,0.027266186426140343,0.015281743939229658,0.0029799391646000368,-0.008425046922096772,-0.017922137713365056,-0.024781103752245792,-0.02859580357739822,-0.02929208152699547,-0.027102962867609662,-0.022516679238391655,-0.016205139189113982,-0.008941607529078214,-0.0015165524329397962,0.005340066464866267,0.011023211474169382,0.015098963435621332,0.01732980920965486,0.017678598605925137,0.0162928422202293,0.01347275237540034,0.009627666219553476,0.005226161601160093,0.0007452722608553946,-0.0033762246782550387,-0.006776346079074594,-0.009197343630381393,-0.010500475429709059,-0.0106679059135648,-0.009792789709226266,-0.008059630313273374,-0.005717739085233429,-0.003051012070115364,-0.000347286898344954,0.0021297314155360103,0.004163521726862698,0.005601040365106071,0.00636133952072738
underdamped-005,underdamped,5.694755183046949,0.9004198547738728,1.0,0.9578531120027101,0.8604511439864498,0.7394574417003269,0.6145000632763868,0.49692623700559563,0.39255160555677504,0.30363245222747365,0.23024906347841842,0.17125138395345926,0.1248856744952352,0.08919349913606782,0.06225193376879701,0.04230596996492044,0.027830083872237555,0.017545218431982097,0.010409375525960723,0.005594085588999379,0.002454742386635221,0.0004997688155221762,-0.0006385027931691905,-0.0012297455468939034,-0.001467756163243104,-0.0014887355908216335,-0.0013860043044601927,-0.001221579742733815,-0.0010350977592798376,-0.0008505535184543753,-0.0006812970642126899,-0.0005336626745296637,-0.00040955040319104317,-0.0003082195345994242,-0.0002275007029755991,-0.000164587715540955,-0.00011653200527266073,-8.053175288279043e-05,-5.408325005667429e-05,-3.504311817404991e-05,-2.163558942792705e-05,-1.2428321952314625e-05,-6.2923720171633585e-06,-2.3563345242590228e-06,3.926991808310391e-08,1.3839598019965707e-06,2.033977938515024e-06,2.2431818179819136e-06,2.1882989317263e-06,1.9890693005699775e-06,1.7239610421352437e-06,1.4421867485384029e-06,1.1727144176650332e-06,9.308943338415031e-07,7.232350006606478e-07,5.507695786173003e-07,4.1137183925275237e-07,3.0130156536117553e-07,2.1619843537124626e-07,1.51688433350148e-07,1.0372665562524394e-07,6.87644111512334e-08,4.3805169929546865e-08,2.639356041011619e-08,1.456759362617501e-08,6.793981770108823e-09,1.897743549316471e-09,-1.0024399449658496e-09,-2.5569329212184387e-09,-3.2348396994928434e-09,-3.367127301938032e-09,-3.182684814381694e-09,-2.8340037286639158e-09,-2.419747528458238e-09,-2.0006636330750272e-09,-1.6108146353140646e-09,-1.2677291887373272e-09,-9.770285519691595e-10,-7.384651522829808e-10,-5.473009200710531e-10,-3.977709827084661e-10,-2.829610356695241e-10,-1.9662649972026654e-10,-1.3296193236300765e-10,-8.684195969969932e-11,-5.426315632025834e-11,-3.17642692506349e-11,-1.6631059777897963e-11,-6.842476252329175e-12,-7.823061427463235e-13,2.6680558376412086e-12,4.372177565340764e-12,4.994066304452362e-12,5.1369573235563574e-12,4.916423085709781e-12,4.342907791639958e-12,3.512629734910289e-12,2.60758130192019e-12,1.8955289719051214e-12,1.4477695399578474e-12,1.0837661143188146e-12,7.947994114277926e-13
underdamped-006,underdamped,4.55273044975227,0.719849889700997,1.0,0.9563438082530173,0.8512237988752849,0.7158226740895375,0.5722838093975974,0.43524769860352,0.31343047420468245,0.21110098123022317,0.12937401193034,0.06728259503790332,0.022623825872708364,-0.007406874643058474,-0.025766517427663487,-0.03526854742783014,-0.03840760390992091,-0.037274734684207014,-0.03353659556727641,-0.02845673477392391,-0.02294172211302465,-0.017599223367233015,-0.012798906786702978,-0.008730198221171692,-0.005453362910663347,-0.002942231307175793,-0.0011181842646019082,0.00012413635773474176,0.00089842648543317,0.0013144257776320906,0.0014704764396464892,0.0014497494283544786,0.0013190921588018434,0.001129624785515785,0.0009183921132891746,0.0007105480304327023,0.0005216990060598965,0.0003601579625391172,0.00022895877630421958,0.00012755628308733032,5.3189850047978305e-05,1.923955566604778e-06,-3.05995434339512e-05,-4.8652184873026075e-05,-5.610441605185164e-05,-5.625956647906198e-05,-5.179501613205388e-05,-4.477581380617819e-05,-3.67129340818411e-05,-2.864499208806122e-05,-2.1228143526562076e-05,-1.4823859795731831e-05,-9.578244452462028e-06,-5.489577644311042e-06,-2.462947376801938e-06,-3.5230141095243257e-07,1.0088564944638659e-06,1.7864276966597273e-06,2.132483955907863e-06,2.17803264269338e-06,2.0301576233175516e-06,1.7721539683113903e-06,1.4655424952729124e-06,1.1531069623194615e-06,8.623324284450749e-07,6.088145194992355e-07,3.9937888356163424e-07,2.34760232625554e-07,1.1178721434743659e-07,2.5080803105959955e-08,-3.1696500147264866e-08,-6.497324313442557e-08,-8.071384774718836e-08,-8.410620846764991e-08,-7.94272246051922e-08,-7.003173511760663e-08,-5.8420357362884956e-08,-4.635164743718492e-08,-3.497310762127135e-08,-2.495242465353469e-08,-1.6602303918931267e-08,-9.983991134944097e-09,-4.9956084017317495e-09,-1.4409563140378014e-09,9.200687641412102e-10,2.3361574663111806e-09,3.040847713972835e-09,3.2390704462853744e-09,3.101594789665733e-09,2.763260065045653e-09,2.325570430874167e-09,1.860599889632638e-09,1.4162632759785353e-09,1.0207402819190507e-09,6.882808800901828e-10,4.2281877239167796e-10,2.2044151467699977e-10,7.492316509282261e-11,-2.2931781211140158e-11,-8.304874815072393e-11,-1.1415585701742205e-10,-1.245497657124714e-10
underdamped-007,underdamped,4.685442878789223,0.7408335671795089,1.0,0.9565234765310188,0.852345880447551,0.7187505714490791,0.5775967505141448,0.44311096858118754,0.3236183330887533,0.22309661896913252,0.14249479857526356,0.08079854391382574,0.03585222726395698,0.004962978095847328,-0.0146797143571274,-0.02573312509410325,-0.030544899531156456,-0.03108058227347593,-0.028909267049539455,-0.025226610233181422,-0.020899265501695942,-0.016519081571575195,-0.012459013721985,-0.008925596615531693,-0.006005045733224126,-0.003701674051560522,-0.0019684251622578072,-0.0007300343526878176,0.00010026950405330396,0.000609431989612152,0.0008774997504285587,0.0009737701166267032,0.0009552588476436646,0.0008667354690211444,0.0007417323038569861,0.0006040787486798116,0.00046963909599182635,0.00034803709158490827,0.0002442332348753595,0.00015988321708629698,9.445052896124258e-05,4.6076254860163664e-05,1.2227501130851358e-05,-9.84434043398912e-06,-2.280072765114936e-05,-2.9034319877376953e-05,-3.0577483825470365e-05,-2.9074335083038502e-05,-2.5794613511331108e-05,-2.167250043748516e-05,-1.7357846353834716e-05,-1.327099811954138e-05,-9.655453794658551e-06,-6.624916569526248e-06,-4.203067739394717e-06,-2.355601518253629e-06,-1.0148527074081402e-06,-9.782842194658911e-08,4.813234404866944e-07,8.033168529168877e-07,9.391595925430237e-07,9.480897594619492e-07,8.772390557528509e-07,7.623986006302667e-07,6.294104825910404e-07,4.958355220411624e-07,3.726606760304035e-07,2.6589231541992573e-07,1.7794983667529402e-07,1.0882311780391555e-07,5.698927738571924e-08,2.0105775791538676e-08,-4.491576808226241e-09,-1.945267710142093e-08,-2.720496592570584e-08,-2.984165947940181e-08,-2.9079057325710916e-08,-2.6260297542780986e-08,-2.2387766922593765e-08,-1.8171024505696698e-08,-1.4079739623394295e-08,-1.0395959497407276e-08,-7.263477457436707e-09,-4.7262984187936564e-09,-2.7650891191727075e-09,-1.320322146468134e-09,-3.1390863385191366e-10,3.382950749811981e-10,7.174301074167751e-10,8.956821599170495e-10,9.346410166283822e-10,8.835045089767725e-10,7.804949944783367e-10,6.534202161871281e-10,5.215607216512942e-10,3.9741716008093484e-10,2.882143825170603e-10,1.9672546282741556e-10,1.2380628738725238e-10,6.859421253144663e-11,2.8545712980611023e-11,1.2064635044422108e-12
underdamped-008,underdamped,1.1821481244702472,0.18691403025111056,1.0,0.9513684023404979,0.8174886413596716,0.6207225280442836,0.38691173937582385,0.14252189608604784,-0.08795141106893062,-0.28409676839560905,-0.4310736639299025,-0.5204006358837582,-0.5500483155139974,-0.523906730194793,-0.45074809451998865,-0.34284078169986454,-0.21438590860820292,-0.07994558611640579,0.04698634704976208,0.15515084845740493,0.23634578949118423,0.2858640339489813,0.3025489281436522,0.2885049736039119,0.24853008335725876,0.18935489846489068,0.11878341987758292,0.04482801158670185,-0.025078105912901962,-0.0847244972082882,-0.12957810447090246,-0.15702671961409606,-0.16641188125233816,-0.15887176092333566,-0.13703040751364998,-0.10458027635231672,-0.06580986436118595,-0.025127674170496078,0.013371685373675645,0.046262628086324274,0.07103995027801102,0.08625413168371314,0.09153073816521773,0.08748512103432776,0.07555233213783709,0.057758016622326915,0.036458774358372144,0.014080185451715391,-0.007122255753866544,-0.025259079103162226,-0.0389458194550095,-0.04737819751991348,-0.050343512506003156,-0.04817433991902987,-0.041655443736132516,-0.031898045642719246,-0.020197115142158318,-0.007887200282201811,0.0037892887744324167,0.013790184620094566,0.02135040467775798,0.026023721692483178,0.027689426864950028,0.026527201783723912,0.02296617363332398,0.017615917486317318,0.011188017269947967,0.004416727958559093,-0.0020135943013070696,-0.007528135566582615,-0.011704108471674465,-0.014293957599787528,-0.015229242947957359,-0.014607005960296343,-0.012661889931196093,-0.009728276768210017,-0.006197174444930693,-0.002472557172257702,0.0010686167595939302,0.004109310694412824,0.006415897546979324,0.007851050162040414,0.00837599768942509,0.00804312972992014,0.006980739915177025,0.005372248523783753,0.0034325068396550283,0.0013837713543957161,-0.0005663239775989055,-0.0022429217325007876,-0.003516926149390009,-0.004312162912989741,-0.004606686504992118,-0.004428769184868032,-0.003848552695753708,-0.0029666469655420954,-0.0019011066558363289,-0.0007742100456574833,0.00029967673495602987,0.001224115039995521,0.0019277722014949938,0.0023683979649657856
underdamped-009,underdamped,2.898104841826703,0.4582306099067198,1.0,0.9540040271897282,0.8360106374225665,0.6746400418482895,0.49505352257432744,0.3176244913608153,0.15736672806489432,0.02397778506212017,-0.07766236671481402,-0.14669671606408546,-0.18534541942965568,-0.19793015260312866,-0.18996175233781304,-0.16735510357574299,-0.13580783757281348,-0.10035575944818628,-0.06509914563238976,-0.033080551956266926,-0.0062863988075458135,0.01425921825779343,0.02834012530579354,0.03636199320412179,0.03915894535214822,0.037811667630839825,0.03349005435440453,0.027327963788714948,0.020332919088596236,0.013329805654983814,0.0069348752623289295,0.0015546455575755165,-0.0025965265227894567,-0.005466477836047509,-0.007128652055170141,-0.007743781559136734,-0.00752363814955739,-0.006699506838761157,-0.005496949016265767,-0.004117472271707239,-0.0027269617127246,-0.0014501714620685704,-0.000370221481892834,0.00046812640172184266,0.0010526596933352352,0.001396525879115449,0.001530643416762143,0.0014964800918773377,0.0013397388794326435,0.0011052747736563734,0.00083337600748096,0.0005573895605471892,0.0003025580479359858,8.586257473275855e-05,-8.336995701078062e-05,-0.00020234235729659216,-0.00027337535026614374,-0.00030240519984533516,-0.00029754551223213916,-0.00026782306776040524,-0.00022215438321180635,-0.0001685916777597053,-0.00011383600041661984,-6.299242182702678e-05,-1.9527327735135e-05,1.461972896014439e-05,3.8818652967668386e-05,5.347175142456183e-05,5.971644389460019e-05,5.91389471977118e-05,5.352126143414938e-05,4.463519290140465e-05,3.408954693916272e-05,2.3230394709699742e-05,1.3089694274162777e-05,4.374499670414144e-06,-2.5125959033151496e-06,-7.431503161846941e-06,-1.045030301243108e-05,-1.1786447202831804e-05,-1.1749778224571655e-05,-1.0691907406632724e-05,-8.964777911866494e-06,-6.889712477067799e-06,-4.737003606298075e-06,-2.7151578748080094e-06,-9.682893941942043e-07,4.2017806096894343e-07,1.4194255365229169e-06,2.040592155691259e-06,2.32514845278909e-06,2.3335636918066503e-06,2.135179494360132e-06,1.7998770017663918e-06,1.3918111244933246e-06,9.65237103289328e-07,5.62264473849513e-07,2.122460535844216e-07,-6.755874656460536e-08,-2.7042897568326067e-07,-3.9809640065169753e-07,-4.5844947024132166e-07
